period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,city,state,state_code,property_type,property_type_id,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,parent_metro_region_metro_code,last_updated,period_begin_in_years,period_end_in_years,period_begin_in_months,period_end_in_months
2014-02-01,2014-02-28,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,220898.269247864,232657.336635466,112.767246150757,117.58622358016,327881.211624506,1499534.45249242,4.80634388879366,65.9908169581832,0.9742261977118069,0.211607412662719,,2024-11-12 00:00:00,2014,2014,Feb,Feb
2012-10-01,2012-10-31,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,194103.105992531,205798.073952383,99.93241285678808,105.150386736517,326414.199744001,1457960.55088409,4.599225374157,73.8675546667769,0.971721025741561,0.217848469328654,,2024-11-12 00:00:00,2012,2012,Oct,Oct
2012-05-01,2012-05-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,153154.44212018,159185.312930152,132.737872388053,136.508488385646,46507.9256999924,251792.10069736897,5.67314378488691,92.05038189337,0.95677039092888,0.157079157703525,,2024-11-12 00:00:00,2012,2012,May,May
2017-10-01,2017-10-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,248011.594930807,253056.808414283,153.391745298655,155.553765745227,47429.0911265049,111188.250261997,2.40352856838619,35.631605858003,0.989139823676282,0.2595913789556669,,2024-11-12 00:00:00,2017,2017,Oct,Oct
2013-02-01,2013-02-28,30,national,11,1400,t,National,U.S.,US,All Residential,-1,194782.05486594696,206059.458451709,105.899968829781,112.235696339467,432623.1121677249,1869329.53674018,4.46984077807416,64.9221091310671,0.974629076257011,0.23939128349544,,2024-11-12 00:00:00,2013,2013,Feb,Feb
2012-07-01,2012-07-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,182602.113662998,193187.092471384,101.722452996531,106.51125350592,390296.45288822,1931742.78863213,5.06069146964134,82.75356895972918,0.96658333631001,0.189782937235043,,2024-11-12 00:00:00,2012,2012,Jul,Jul
2014-10-01,2014-10-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,221730.44316439,235046.782400974,120.621032236063,126.155005999721,459587.564624236,1932536.71420653,4.2845681557652,62.0687771424289,0.9733804712741168,0.187905068338133,,2024-11-12 00:00:00,2014,2014,Oct,Oct
2016-07-01,2016-07-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,248567.701505982,263612.57847636694,134.499597915876,139.883002881854,507667.0867782991,1732207.45137629,3.35238968477628,51.4001299097639,0.978657643934692,0.228189586696032,,2024-11-12 00:00:00,2016,2016,Jul,Jul
2023-02-01,2023-02-28,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,416051.171633176,430959.38091895,214.343950644665,219.854651321455,327032.512091225,822181.8423973089,2.61563363240165,43.0999579664869,0.987614099381342,0.2738868178728,,2024-11-12 00:00:00,2023,2023,Feb,Feb
2017-11-01,2017-11-30,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,272409.889190792,286977.586967112,147.538352414181,153.598279875383,527628.632003457,1431824.92113572,2.77231473444649,43.874117050874496,0.984700166364455,0.24774032326472,,2024-11-12 00:00:00,2017,2017,Nov,Nov
2022-11-01,2022-11-30,30,national,11,1400,t,National,U.S.,US,All Residential,-1,401853.336040823,413028.07049001695,220.58394483906696,225.927543757114,427291.71644452895,1158607.17248091,2.76434286213852,36.4289851506773,0.988666287226658,0.2943555845159219,,2024-11-12 00:00:00,2022,2022,Nov,Nov
2019-09-01,2019-09-30,30,national,11,1400,t,National,U.S.,US,Townhouse,13,267377.126140564,273963.55319005,162.660215694714,167.097336437296,50235.8894392576,125425.044059509,2.44307888787344,39.127766334585296,0.988097303031053,0.244594564666781,,2024-11-12 00:00:00,2019,2019,Sep,Sep
2019-03-01,2019-03-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,248686.658327757,271738.839047363,212.883833370321,232.728050258482,55654.557156504896,181063.983276024,3.29635062570205,44.6193801864491,0.97823835082599,0.181315357707026,,2024-11-12 00:00:00,2019,2019,Mar,Mar
2019-11-01,2019-11-30,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,297455.001329947,309985.826316155,160.736332549606,165.716312997171,517363.615217281,1451201.69274876,2.84730392533003,43.1359740755762,0.985162382658311,0.235769941226778,,2024-11-12 00:00:00,2019,2019,Nov,Nov
2012-01-01,2012-01-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,172191.823208024,186352.139955268,93.3972918262094,103.918328569588,381045.438858563,2180283.59687532,5.90326861580994,80.1963686394955,0.963203951791652,0.199646062372541,,2024-11-12 00:00:00,2012,2012,Jan,Jan
2012-03-01,2012-03-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,174789.044387899,189313.104406632,96.9696466331192,104.648061347794,390571.400942254,2219808.27725559,5.74482729975785,85.39184947142249,0.9615699703358928,0.1875275402895069,,2024-11-12 00:00:00,2012,2012,Mar,Mar
2021-12-01,2021-12-31,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,413813.229890897,420168.215808781,210.378747221021,213.562940552472,474811.869014678,605153.9321360912,1.19683884607647,18.0229653393407,1.01384678663334,0.535417652806909,,2024-11-12 00:00:00,2021,2021,Dec,Dec
2017-11-01,2017-11-30,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,246104.479247556,259687.595823763,209.131361979278,220.347354782976,63054.4929667336,155742.722046612,2.54657736053178,39.368555689892894,0.983702379987686,0.229722968668949,,2024-11-12 00:00:00,2017,2017,Nov,Nov
2015-05-01,2015-05-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,214992.274490438,221418.689952678,134.069791650106,137.777935439182,41802.6843884609,143336.517793086,3.4034815974726,46.9430745444962,0.979040680187749,0.204436573280932,,2024-11-12 00:00:00,2015,2015,May,May
2014-06-01,2014-06-30,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,222690.890973955,237859.232200196,113.635262703219,119.484126309283,339818.393993688,1530972.26867829,4.54660084647782,61.1211095827263,0.971936326162306,0.194076788437955,,2024-11-12 00:00:00,2014,2014,Jun,Jun
2021-01-01,2021-01-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,345592.552721273,352593.575967717,187.13490627272697,192.287940389129,667415.131074297,951630.5361495249,1.4227604897802,23.0452906512281,1.00116694163929,0.413004179479117,,2024-11-12 00:00:00,2021,2021,Jan,Jan
2024-06-01,2024-06-30,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,353640.376464618,364743.5238939031,307.653259863886,323.544863185888,44023.850744731695,168602.528585435,3.9856487149230695,46.0659369815082,0.985583836824205,0.248043906484767,,2024-11-12 00:00:00,2024,2024,Jun,Jun
2017-06-01,2017-06-30,30,national,11,1400,t,National,U.S.,US,All Residential,-1,264873.439874548,277974.812739815,143.023168553802,147.285538122703,522124.56206509296,1584807.57864301,2.98262582706556,44.5684808396551,0.98074561713886,0.247565954048131,,2024-11-12 00:00:00,2017,2017,Jun,Jun
2019-06-01,2019-06-30,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,258701.0,270266.0,218.0,234.0,65446.0,189690.0,2.898402575291166,36.0,0.9822048696535884,0.2039850907380172,,2024-11-12 14:08:32,2019,2019,Jun,Jun
2023-01-01,2023-01-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,357084.223331373,363561.111242835,221.91641738235896,224.829173951168,42443.2315083483,100711.661227049,2.41538023689779,35.5370408234485,0.990148740408709,0.2791753847434649,,2024-11-12 00:00:00,2023,2023,Jan,Jan
2014-04-01,2014-04-30,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,215284.37012092696,228858.553530063,117.388461038781,123.709818258342,415019.749990846,1851681.80578786,4.54089366748606,63.3579185481814,0.972449357161933,0.1980302339826449,,2024-11-12 00:00:00,2014,2014,Apr,Apr
2017-03-01,2017-03-31,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,267463.998107014,283706.400112069,134.959809531571,140.398489017866,398922.743976411,1270335.10367733,3.2439148351926894,47.055130945206,0.981274056423754,0.239920245287798,,2024-11-12 00:00:00,2017,2017,Mar,Mar
2012-04-01,2012-04-30,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,147711.194981272,156505.109742384,127.823765479422,136.162900412821,47236.3419946073,260191.33262156896,5.6830788480296,91.3506010646746,0.9570165874559468,0.156309865457001,,2024-11-12 00:00:00,2012,2012,Apr,Apr
2018-09-01,2018-09-30,30,national,11,1400,t,National,U.S.,US,Townhouse,13,253790.570870222,263941.773653227,157.578939676915,162.199322213718,46344.6434500828,117924.870973362,2.57560386777244,33.864776087415,0.988778692292052,0.2606034593770489,,2024-11-12 00:00:00,2018,2018,Sep,Sep
2013-12-01,2013-12-31,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,217582.907052672,228833.32118108,111.629566894553,116.31431100902,336011.023830377,1484536.79327937,4.60164792484602,63.2952238203729,0.975291959321246,0.2156817180017779,,2024-11-12 00:00:00,2013,2013,Dec,Dec
2017-02-01,2017-02-28,30,national,11,1400,t,National,U.S.,US,Townhouse,13,241189.791751408,246649.37981890296,148.07143106431,149.933819421745,45899.5479419711,120053.802664012,2.81918861295237,39.099462965478494,0.9864574749111688,0.250941245689357,,2024-11-12 00:00:00,2017,2017,Feb,Feb
2018-07-01,2018-07-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,280823.01721615,295106.601596957,152.121847454674,157.266250484528,525665.9103488912,1517885.8372834,2.85029150452737,40.4479037044447,0.982748252852912,0.249319901323032,,2024-11-12 00:00:00,2018,2018,Jul,Jul
2013-08-01,2013-08-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,217022.0,215945.0,117.0,118.0,531191.0,1986071.0,3.7388997061034814,54.0,0.9783231302588716,0.2348993362202084,,2024-11-12 14:08:32,2013,2013,Aug,Aug
2022-09-01,2022-09-30,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,422884.0,427907.0,218.0,219.0,387000.0,961148.0,2.483581889159429,32.0,0.9926795550418174,0.3250206428392941,,2024-11-12 14:08:32,2022,2022,Sep,Sep
2021-11-01,2021-11-30,30,national,11,1400,f,National,U.S.,US,Townhouse,13,335570.0,327865.0,210.0,206.0,61475.0,75939.0,1.2352915294273927,22.0,1.0055245328694362,0.4308627672981897,,2024-11-12 14:08:32,2021,2021,Nov,Nov
2024-01-01,2024-01-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,402324.0,427596.0,224.0,239.0,290152.0,966149.0,3.32979823191868,49.0,0.9838446556121052,0.240686791009418,,2024-11-12 14:08:32,2024,2024,Jan,Jan
2023-02-01,2023-02-28,30,national,11,1400,f,National,U.S.,US,All Residential,-1,387087.0,416815.0,215.0,229.0,331438.0,918510.0,2.7712882520846995,52.0,0.9822580229935032,0.2349210030590034,,2024-11-12 14:08:32,2023,2023,Feb,Feb
2018-02-01,2018-02-28,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,239439.0,261030.0,204.0,220.0,44318.0,148577.0,3.3524900633088324,44.0,0.981485182879482,0.2216964143109235,,2024-11-12 14:08:32,2018,2018,Feb,Feb
2013-01-01,2013-01-31,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,180121.0,199468.0,100.0,109.0,301849.0,1633370.0,5.411207933255064,79.0,0.9684465336797196,0.2097985555744189,,2024-11-12 14:08:32,2013,2013,Jan,Jan
2016-11-01,2016-11-30,30,national,11,1400,f,National,U.S.,US,All Residential,-1,254593.0,254720.0,138.0,139.0,471000.0,1598864.0,3.394615938817665,51.0,0.9779468146705478,0.2108580403622271,,2024-11-12 14:08:32,2016,2016,Nov,Nov
2013-02-01,2013-02-28,30,national,11,1400,f,National,U.S.,US,Townhouse,13,168321.0,185298.0,108.0,119.0,26201.0,122587.0,4.678590299718362,67.0,0.9749296682062788,0.2331023442623997,,2024-11-12 14:08:32,2013,2013,Feb,Feb
2023-05-01,2023-05-31,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,418392.0,434796.0,230.0,235.0,489442.0,939416.0,1.919360567966208,32.0,1.000242385964046,0.3740198067525426,,2024-11-12 14:08:32,2023,2023,May,May
2022-11-01,2022-11-30,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,385528.0,426478.0,166.0,186.0,8688.0,31964.0,3.679102626675376,36.0,0.9716670100094744,0.2840532850604742,,2024-11-12 14:08:32,2022,2022,Nov,Nov
2019-04-01,2019-04-30,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,247950.698885294,270603.31507218094,215.94334076979897,233.06530555239496,56764.8636896181,182644.26427439,3.27173576677456,43.0455701087943,0.977756183610108,0.1822523610477239,,2024-11-12 00:00:00,2019,2019,Apr,Apr
2023-12-01,2023-12-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,370169.14089055295,372518.259464153,229.426551724875,230.525430658451,42521.4892415292,98719.5997830018,2.32484347303897,32.9095269366879,0.995640769395714,0.3128906278993259,,2024-11-12 00:00:00,2023,2023,Dec,Dec
2020-08-01,2020-08-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,325878.805706951,337081.202782097,170.656138395605,182.561875559698,607481.496445713,1052043.1653512,1.77192497662153,36.8846641580684,0.9906377336033187,0.307938022369977,,2024-11-12 00:00:00,2020,2020,Aug,Aug
2013-03-01,2013-03-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,198082.818820734,209000.764904496,107.095316176273,114.196518402256,428388.8494239909,1806733.84845632,4.3076813533022,63.6564579389286,0.9743935895004208,0.228881457642685,,2024-11-12 00:00:00,2013,2013,Mar,Mar
2019-08-01,2019-08-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,265616.91596771,272215.38884154,161.568087891594,166.411237013966,50270.494600627295,125140.648915827,2.42710489671292,40.993955289667,0.9866614420108148,0.238134262565428,,2024-11-12 00:00:00,2019,2019,Aug,Aug
2017-12-01,2017-12-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,244344.341547743,258423.287181415,207.598623296421,220.318625158952,61426.3105035517,156223.987901197,2.50403325064745,39.2286509532216,0.984252213856668,0.234048370140988,,2024-11-12 00:00:00,2017,2017,Dec,Dec
2013-04-01,2013-04-30,30,national,11,1400,t,National,U.S.,US,All Residential,-1,199269.161177525,211576.649776197,108.785827245855,115.517623537081,433623.72447204095,1865578.44219512,4.36515660543276,63.5467920020802,0.972758122744644,0.225587676515062,,2024-11-12 00:00:00,2013,2013,Apr,Apr
2021-03-01,2021-03-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,353334.297778417,360297.8578813209,192.44549181432896,196.653861179122,573273.320549113,799043.0966674221,1.38414469853788,24.0218969414233,1.00564863093568,0.425280754511826,,2024-11-12 00:00:00,2021,2021,Mar,Mar
2017-03-01,2017-03-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,260485.730811726,274430.867356444,140.4520638574,145.368502048746,520221.931115282,1601476.96733318,3.196453444312489,44.8360739637499,0.981083623441518,0.2388822163468309,,2024-11-12 00:00:00,2017,2017,Mar,Mar
2016-02-01,2016-02-29,30,national,11,1400,t,National,U.S.,US,Townhouse,13,221744.159612102,227893.902023745,138.550616317605,141.828519176808,43305.2538529102,132688.54704707,3.05870336241099,46.9352302486372,0.981180540428518,0.228787257036563,,2024-11-12 00:00:00,2016,2016,Feb,Feb
2015-04-01,2015-04-30,30,national,11,1400,t,National,U.S.,US,Townhouse,13,211904.707141968,219582.521541541,134.89663955042,137.751992278511,40473.3955202766,141937.413952648,3.56925338220854,52.9704485919734,0.978702834433893,0.2124687520837499,,2024-11-12 00:00:00,2015,2015,Apr,Apr
2012-02-01,2012-02-29,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,173043.338310388,187124.75601806,93.1899676256728,104.243699408626,380362.554323332,2175415.82388556,5.52686313373052,78.9268589473844,0.9627925154754288,0.193979419846171,,2024-11-12 00:00:00,2012,2012,Feb,Feb
2020-12-01,2020-12-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,341306.507200859,359737.363064253,183.774117130912,194.89870258492,656753.372813282,1005831.99233645,1.49184468411448,25.2316588669917,0.999635974527934,0.3997876365267519,,2024-11-12 00:00:00,2020,2020,Dec,Dec
2018-05-01,2018-05-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,280148.234239129,293084.481391469,152.075817382105,156.210806282379,513428.138918337,1468401.44699462,2.85940100693342,40.3710264167411,0.983498873126512,0.256944809614489,,2024-11-12 00:00:00,2018,2018,May,May
2022-04-01,2022-04-30,30,national,11,1400,t,National,U.S.,US,All Residential,-1,414150.95906594,413137.401337672,231.313520567672,228.848742938105,534359.947242415,833094.555188808,1.58348485148844,21.9935373550558,1.02685599943144,0.523351707987558,,2024-11-12 00:00:00,2022,2022,Apr,Apr
2013-07-01,2013-07-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,196713.040976579,192659.89861089896,124.290264673947,125.031806686046,37616.1099702785,127391.961259388,3.45592438486153,50.8879349476592,0.9822864908365568,0.2511529010479249,,2024-11-12 00:00:00,2013,2013,Jul,Jul
2017-12-01,2017-12-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,274355.47513125493,288600.383288025,148.018403687454,153.818833132312,542522.387765675,1456508.52086413,2.78831733026241,44.2763912874284,0.985560334524195,0.2483076117276029,,2024-11-12 00:00:00,2017,2017,Dec,Dec
2022-01-01,2022-01-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,396282.311109292,403900.86405993,217.59239104508296,222.96096214521,649252.552026696,807013.164935763,1.17845141200653,16.1043160482778,1.01197062801211,0.528232605594177,,2024-11-12 00:00:00,2022,2022,Jan,Jan
2020-05-01,2020-05-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,264107.638548814,287945.036904117,160.175046622293,175.212158183715,35683.1466558033,114859.18369321,3.24696855673049,45.3822053778218,0.98373875638415,0.2291222467948849,,2024-11-12 00:00:00,2020,2020,May,May
2020-01-01,2020-01-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,269536.239997214,278230.332762814,225.99577496725,236.35702398529097,56992.207212494,169473.679903957,2.93566882580026,44.2715541509366,0.981833386516008,0.1890073479389849,,2024-11-12 00:00:00,2020,2020,Jan,Jan
2017-09-01,2017-09-30,30,national,11,1400,t,National,U.S.,US,Townhouse,13,245607.133329851,254380.444810999,153.555385685594,156.25100286682,47625.559503523,112932.87137132,2.37461640213339,37.0260711782008,0.988292309835886,0.256374069319107,,2024-11-12 00:00:00,2017,2017,Sep,Sep
2012-08-01,2012-08-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,170541.994528122,172502.66546635,110.440395602759,111.306971435158,31703.8475442421,137856.590933866,4.45855308808194,71.3221576557178,0.97155879710898,0.205343006691072,,2024-11-12 00:00:00,2012,2012,Aug,Aug
2013-06-01,2013-06-30,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,175885.757774959,187418.312798727,152.052932497726,161.443882696894,52404.3939217689,206479.912876492,4.06259470593039,63.5766284810243,0.974257442541279,0.213478142276694,,2024-11-12 00:00:00,2013,2013,Jun,Jun
2021-11-01,2021-11-30,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,312896.649513831,323108.782216952,278.850408939521,290.090395407267,73505.6761115456,114049.145581979,1.55565808311357,27.9832630308777,1.0011262109479,0.39035188702173,,2024-11-12 00:00:00,2021,2021,Nov,Nov
2019-05-01,2019-05-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,290569.233215719,303678.401600518,156.849211835808,161.434166497187,531567.684120015,1611442.8532517,3.04876079357932,44.0987204261986,0.979654844556144,0.2249634485800849,,2024-11-12 00:00:00,2019,2019,May,May
2016-03-01,2016-03-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,211766.082782468,228159.672101391,182.554614026705,192.476729489693,55882.786320586,197944.378694546,3.7198548133816094,48.1226416877952,0.976710813867626,0.203359840766106,,2024-11-12 00:00:00,2016,2016,Mar,Mar
2021-02-01,2021-02-28,30,national,11,1400,t,National,U.S.,US,Townhouse,13,310508.62422276,317689.892562968,189.233802794082,195.162385684673,60664.335929453,79252.4265305442,1.36093124729739,24.4618609823709,1.00258014124186,0.401270691633754,,2024-11-12 00:00:00,2021,2021,Feb,Feb
